route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
IPBR-4959,QR 25_26-43357,37961089-QR 25_26-43357-1001,"Bowen Hills station",1,,IPBR0266
CAIP-4959,QR 25_26-43357,37961091-QR 25_26-43357-1518,"Ipswich station",0,,CAIP1460
IPCA-4959,QR 25_26-43357,37961092-QR 25_26-43357-1119,"Caboolture station",1,,IPCA0220
CAIP-4959,QR 25_26-43357,37961093-QR 25_26-43357-1534,"Ipswich station",0,,CAIP1459
IPCA-4959,QR 25_26-43357,37961094-QR 25_26-43357-1129,"Caboolture station",1,,IPCA0740
CASP-4959,QR 25_26-43357,37961095-QR 25_26-43357-1K68,"Springfield Central station",0,,CASP0048
BRBN-4959,QR 25_26-43357,37961096-QR 25_26-43357-1702,"Beenleigh station",0,,BRBN0323
BNBR-4959,QR 25_26-43357,37961097-QR 25_26-43357-1M07,"Bowen Hills station",1,,BNBR0729
BRBN-4959,QR 25_26-43357,37961098-QR 25_26-43357-1770,"Beenleigh station",0,,BRBN0323
BNBR-4959,QR 25_26-43357,37961099-QR 25_26-43357-1M95,"Bowen Hills station",1,,BNBR0730
BRBN-4959,QR 25_26-43357,37961100-QR 25_26-43357-1772,"Beenleigh station",0,,BRBN0323
BNBR-4959,QR 25_26-43357,37961101-QR 25_26-43357-1MA1,"Bowen Hills station",1,,BNBR0730
SHCL-4959,QR 25_26-43357,37961102-QR 25_26-43357-1816,"Cleveland station",0,,SHCL0965
CLSH-4959,QR 25_26-43357,37961103-QR 25_26-43357-1W19,"Northgate station",1,,CLSH1933
SHCL-4959,QR 25_26-43357,37961104-QR 25_26-43357-1824,"Cleveland station",0,,SHCL1258
CLSH-4959,QR 25_26-43357,37961105-QR 25_26-43357-1A39,"Sandgate station",1,,CLSH1939
SHCL-4959,QR 25_26-43357,37961106-QR 25_26-43357-1840,"Cleveland station",0,,SHCL1258
CLSH-4959,QR 25_26-43357,37961107-QR 25_26-43357-1A55,"Sandgate station",1,,CLSH1941
SHCL-4959,QR 25_26-43357,37961108-QR 25_26-43357-1866,"Cleveland station",0,,SHCL1257
CLSH-4959,QR 25_26-43357,37961109-QR 25_26-43357-1A85,"Sandgate station",1,,CLSH1941
SHCL-4959,QR 25_26-43357,37961110-QR 25_26-43357-1890,"Cleveland station",0,,SHCL1258
CLSH-4959,QR 25_26-43357,37961111-QR 25_26-43357-1AA1,"Sandgate station",1,,CLSH1939
SHBR-4959,QR 25_26-43357,37961112-QR 25_26-43357-1RD4,"Roma Street station",0,,SHBR0664
SHCL-4959,QR 25_26-43357,37961113-QR 25_26-43357-1856,"Cleveland station",0,,SHCL0991
CLSH-4959,QR 25_26-43357,37961114-QR 25_26-43357-1W51,"Northgate station",1,,CLSH1933
SHCL-4959,QR 25_26-43357,37961115-QR 25_26-43357-1872,"Cleveland station",0,,SHCL0965
CLSH-4959,QR 25_26-43357,37961116-QR 25_26-43357-1W59,"Northgate station",1,,CLSH1933
CLSH-4959,QR 25_26-43357,37961117-QR 25_26-43357-1A07,"Sandgate station",1,,CLSH1940
SHCL-4959,QR 25_26-43357,37961118-QR 25_26-43357-1818,"Cleveland station",0,,SHCL1257
CLSH-4959,QR 25_26-43357,37961119-QR 25_26-43357-1A35,"Sandgate station",1,,CLSH1939
SHCL-4959,QR 25_26-43357,37961120-QR 25_26-43357-1836,"Cleveland station",0,,SHCL1258
CLSH-4959,QR 25_26-43357,37961121-QR 25_26-43357-1A51,"Sandgate station",1,,CLSH1939
SHCL-4959,QR 25_26-43357,37961122-QR 25_26-43357-1858,"Cleveland station",0,,SHCL1258
CLSH-4959,QR 25_26-43357,37961123-QR 25_26-43357-1A79,"Sandgate station",1,,CLSH1941
SHCL-4959,QR 25_26-43357,37961124-QR 25_26-43357-1886,"Cleveland station",0,,SHCL1257
CLSH-4959,QR 25_26-43357,37961125-QR 25_26-43357-1A97,"Sandgate station",1,,CLSH1939
SHCL-4959,QR 25_26-43357,37961126-QR 25_26-43357-18A2,"Cleveland station",0,,SHCL1259
CLSH-4959,QR 25_26-43357,37961127-QR 25_26-43357-1A11,"Sandgate station",1,,CLSH1939
SHCL-4959,QR 25_26-43357,37961128-QR 25_26-43357-1822,"Cleveland station",0,,SHCL1257
CLSH-4959,QR 25_26-43357,37961129-QR 25_26-43357-1A37,"Sandgate station",1,,CLSH1939
SHCL-4959,QR 25_26-43357,37961130-QR 25_26-43357-1838,"Cleveland station",0,,SHCL1258
CLSH-4959,QR 25_26-43357,37961131-QR 25_26-43357-1A53,"Sandgate station",1,,CLSH1939
SHCL-4959,QR 25_26-43357,37961132-QR 25_26-43357-1862,"Cleveland station",0,,SHCL1257
CLSH-4959,QR 25_26-43357,37961133-QR 25_26-43357-1A83,"Sandgate station",1,,CLSH1941
SHCL-4959,QR 25_26-43357,37961134-QR 25_26-43357-1888,"Cleveland station",0,,SHCL1258
CLSH-4959,QR 25_26-43357,37961135-QR 25_26-43357-1A99,"Sandgate station",1,,CLSH1939
SHCL-4959,QR 25_26-43357,37961136-QR 25_26-43357-18A4,"Cleveland station",0,,SHCL1256
BRFG-4959,QR 25_26-43357,37961137-QR 25_26-43357-1E01,"Ferny Grove station",1,,BRFG0190
FGBR-4959,QR 25_26-43357,37961138-QR 25_26-43357-1R06,"Roma Street station",0,,FGBR0131
BRFG-4959,QR 25_26-43357,37961139-QR 25_26-43357-1E11,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961140-QR 25_26-43357-1R18,"Roma Street station",0,,FGBR0131
BRFG-4959,QR 25_26-43357,37961141-QR 25_26-43357-1E23,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961142-QR 25_26-43357-1R32,"Roma Street station",0,,FGBR0442
BRFG-4959,QR 25_26-43357,37961143-QR 25_26-43357-1E03,"Ferny Grove station",1,,BRFG0190
FGBR-4959,QR 25_26-43357,37961144-QR 25_26-43357-1R10,"Roma Street station",0,,FGBR0131
BRFG-4959,QR 25_26-43357,37961145-QR 25_26-43357-1E15,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961146-QR 25_26-43357-1R22,"Roma Street station",0,,FGBR0131
BRFG-4959,QR 25_26-43357,37961147-QR 25_26-43357-1E27,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961148-QR 25_26-43357-1R38,"Roma Street station",0,,FGBR0192
BRFG-4959,QR 25_26-43357,37961149-QR 25_26-43357-1E05,"Ferny Grove station",1,,BRFG0087
FGBR-4959,QR 25_26-43357,37961150-QR 25_26-43357-1R12,"Roma Street station",0,,FGBR0579
BRFG-4959,QR 25_26-43357,37961151-QR 25_26-43357-1E17,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961152-QR 25_26-43357-1R24,"Roma Street station",0,,FGBR0579
BRFG-4959,QR 25_26-43357,37961153-QR 25_26-43357-1E29,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961154-QR 25_26-43357-1R42,"Roma Street station",0,,FGBR0579
BRFG-4959,QR 25_26-43357,37961155-QR 25_26-43357-1E35,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961156-QR 25_26-43357-1R52,"Roma Street station",0,,FGBR0578
BRFG-4959,QR 25_26-43357,37961157-QR 25_26-43357-1E41,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961158-QR 25_26-43357-1R60,"Roma Street station",0,,FGBR0579
BRFG-4959,QR 25_26-43357,37961159-QR 25_26-43357-1E47,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961160-QR 25_26-43357-1R70,"Roma Street station",0,,FGBR0578
BRFG-4959,QR 25_26-43357,37961161-QR 25_26-43357-1E53,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961162-QR 25_26-43357-1R78,"Roma Street station",0,,FGBR0579
BRFG-4959,QR 25_26-43357,37961163-QR 25_26-43357-1E61,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961164-QR 25_26-43357-1R86,"Roma Street station",0,,FGBR0578
BRFG-4959,QR 25_26-43357,37961165-QR 25_26-43357-1E73,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961166-QR 25_26-43357-1R98,"Roma Street station",0,,FGBR0578
BRFG-4959,QR 25_26-43357,37961167-QR 25_26-43357-1E85,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961168-QR 25_26-43357-1RB4,"Roma Street station",0,,FGBR0578
BRFG-4959,QR 25_26-43357,37961169-QR 25_26-43357-1E91,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961170-QR 25_26-43357-1RC2,"Roma Street station",0,,FGBR0579
BRFG-4959,QR 25_26-43357,37961171-QR 25_26-43357-1E97,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961172-QR 25_26-43357-1RC8,"Roma Street station",0,,FGBR0578
BRFG-4959,QR 25_26-43357,37961173-QR 25_26-43357-1EA3,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961174-QR 25_26-43357-1RD6,"Roma Street station",0,,FGBR0209
BRFG-4959,QR 25_26-43357,37961175-QR 25_26-43357-1E07,"Ferny Grove station",1,,BRFG0190
FGBR-4959,QR 25_26-43357,37961176-QR 25_26-43357-1RJ4,"Roma Street station",0,,FGBR0131
BRFG-4959,QR 25_26-43357,37961177-QR 25_26-43357-1E19,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961178-QR 25_26-43357-1R26,"Roma Street station",0,,FGBR0192
BRFG-4959,QR 25_26-43357,37961179-QR 25_26-43357-1E59,"Ferny Grove station",1,,BRFG0087
FGBR-4959,QR 25_26-43357,37961180-QR 25_26-43357-1R84,"Roma Street station",0,,FGBR0494
BRFG-4959,QR 25_26-43357,37961181-QR 25_26-43357-1E71,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961182-QR 25_26-43357-1R96,"Roma Street station",0,,FGBR0494
BRFG-4959,QR 25_26-43357,37961183-QR 25_26-43357-1E83,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961184-QR 25_26-43357-1RB2,"Roma Street station",0,,FGBR0189
BRFG-4959,QR 25_26-43357,37961185-QR 25_26-43357-1E63,"Ferny Grove station",1,,BRFG0087
FGBR-4959,QR 25_26-43357,37961186-QR 25_26-43357-1R88,"Roma Street station",0,,FGBR0494
BRFG-4959,QR 25_26-43357,37961187-QR 25_26-43357-1E75,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961188-QR 25_26-43357-1RA2,"Roma Street station",0,,FGBR0494
BRBR-4959,QR 25_26-43357,37961189-QR 25_26-43357-1M57,"Bowen Hills station",1,,BRBR0946
FGBR-4959,QR 25_26-43357,37961190-QR 25_26-43357-1R04,"Roma Street station",0,,FGBR0579
BRFG-4959,QR 25_26-43357,37961191-QR 25_26-43357-1E09,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961192-QR 25_26-43357-1R16,"Roma Street station",0,,FGBR0579
BRFG-4959,QR 25_26-43357,37961193-QR 25_26-43357-1E21,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961194-QR 25_26-43357-1R28,"Roma Street station",0,,FGBR0579
BRFG-4959,QR 25_26-43357,37961195-QR 25_26-43357-1E31,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961196-QR 25_26-43357-1R44,"Roma Street station",0,,FGBR0578
BRFG-4959,QR 25_26-43357,37961197-QR 25_26-43357-1E37,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961198-QR 25_26-43357-1R56,"Roma Street station",0,,FGBR0579
BRFG-4959,QR 25_26-43357,37961199-QR 25_26-43357-1E43,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961200-QR 25_26-43357-1R62,"Roma Street station",0,,FGBR0578
BRFG-4959,QR 25_26-43357,37961201-QR 25_26-43357-1E49,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961202-QR 25_26-43357-1R74,"Roma Street station",0,,FGBR0579
BRFG-4959,QR 25_26-43357,37961203-QR 25_26-43357-1E55,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961204-QR 25_26-43357-1R80,"Roma Street station",0,,FGBR0578
BRFG-4959,QR 25_26-43357,37961205-QR 25_26-43357-1E65,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961206-QR 25_26-43357-1R90,"Roma Street station",0,,FGBR0578
BRFG-4959,QR 25_26-43357,37961207-QR 25_26-43357-1E77,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961208-QR 25_26-43357-1RA4,"Roma Street station",0,,FGBR0578
BRFG-4959,QR 25_26-43357,37961209-QR 25_26-43357-1E87,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961210-QR 25_26-43357-1RB8,"Roma Street station",0,,FGBR0579
BRFG-4959,QR 25_26-43357,37961211-QR 25_26-43357-1E93,"Ferny Grove station",1,,BRFG0085
FGBR-4959,QR 25_26-43357,37961212-QR 25_26-43357-1RC4,"Roma Street station",0,,FGBR0578
BRFG-4959,QR 25_26-43357,37961213-QR 25_26-43357-1E99,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961214-QR 25_26-43357-1RD0,"Roma Street station",0,,FGBR0579
BRFG-4959,QR 25_26-43357,37961215-QR 25_26-43357-1EA5,"Ferny Grove station",1,,BRFG0085
SHBR-4959,QR 25_26-43357,37961216-QR 25_26-43357-1RA0,"Roma Street station",0,,SHBR0396
SHBR-4959,QR 25_26-43357,37961217-QR 25_26-43357-1RQ4,"Roma Street station",0,,SHBR0236
BRSH-4959,QR 25_26-43357,37961218-QR 25_26-43357-1W25,"Northgate station",1,,BRSH0155
SHBR-4959,QR 25_26-43357,37961219-QR 25_26-43357-1RR0,"Roma Street station",0,,SHBR0236
BRSH-4959,QR 25_26-43357,37961220-QR 25_26-43357-1W31,"Northgate station",1,,BRSH0155
SHBR-4959,QR 25_26-43357,37961221-QR 25_26-43357-1RR6,"Roma Street station",0,,SHBR0236
BRSH-4959,QR 25_26-43357,37961222-QR 25_26-43357-1W37,"Northgate station",1,,BRSH0155
SHBR-4959,QR 25_26-43357,37961223-QR 25_26-43357-1RS6,"Roma Street station",0,,SHBR0236
BRSH-4959,QR 25_26-43357,37961224-QR 25_26-43357-1W65,"Northgate station",1,,BRSH0155
SHBR-4959,QR 25_26-43357,37961225-QR 25_26-43357-1RT2,"Roma Street station",0,,SHBR0236
BRSH-4959,QR 25_26-43357,37961226-QR 25_26-43357-1W71,"Northgate station",1,,BRSH0155
SHBR-4959,QR 25_26-43357,37961227-QR 25_26-43357-1RT8,"Roma Street station",0,,SHBR0396
BRBR-4959,QR 25_26-43357,37961228-QR 25_26-43357-1RX0,"Roma Street station",0,,BRBR0947
BRFG-4959,QR 25_26-43357,37961229-QR 25_26-43357-1E67,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961230-QR 25_26-43357-1R92,"Roma Street station",0,,FGBR0494
BRFG-4959,QR 25_26-43357,37961231-QR 25_26-43357-1E79,"Ferny Grove station",1,,BRFG0121
FGBR-4959,QR 25_26-43357,37961232-QR 25_26-43357-1RA8,"Roma Street station",0,,FGBR0494
BRBR-4959,QR 25_26-43357,37961233-QR 25_26-43357-1M63,"Bowen Hills station",1,,BRBR0946
BRSH-4959,QR 25_26-43357,37961234-QR 25_26-43357-1W05,"Northgate station",1,,BRSH0184
CLSH-4959,QR 25_26-43357,37961235-QR 25_26-43357-1W45,"Northgate station",1,,CLSH1933
IPBR-4959,QR 25_26-43357,37961236-QR 25_26-43357-D003,"Bowen Hills station",1,,IPBR0266
IPBR-4959,QR 25_26-43357,37961237-QR 25_26-43357-D005,"Bowen Hills station",1,,IPBR0266
IPBR-4959,QR 25_26-43357,37961238-QR 25_26-43357-D009,"Bowen Hills station",1,,IPBR0266
IPBR-4959,QR 25_26-43357,37961239-QR 25_26-43357-D013,"Bowen Hills station",1,,IPBR0266
IPBR-4959,QR 25_26-43357,37961240-QR 25_26-43357-D017,"Bowen Hills station",1,,IPBR0390
IPBR-4959,QR 25_26-43357,37961241-QR 25_26-43357-D021,"Bowen Hills station",1,,IPBR0266
SPBR-4959,QR 25_26-43357,37961242-QR 25_26-43357-D0S1,"Bowen Hills station",1,,SPBR0128
IPBR-4959,QR 25_26-43357,37961243-QR 25_26-43357-D0S3,"Bowen Hills station",1,,IPBR0392
BRCA-4959,QR 25_26-43357,37961244-QR 25_26-43357-D101,"Caboolture station",1,,BRCA0158
CASP-4959,QR 25_26-43357,37961245-QR 25_26-43357-DK10,"Springfield Central station",0,,CASP0049
SPRP-4959,QR 25_26-43357,37961246-QR 25_26-43357-DY15,"Kippa-Ring station",1,,SPRP0163
RPSP-4959,QR 25_26-43357,37961247-QR 25_26-43357-DK26,"Springfield Central station",0,,RPSP0129
SPRP-4959,QR 25_26-43357,37961248-QR 25_26-43357-DY31,"Kippa-Ring station",1,,SPRP0163
RPSP-4959,QR 25_26-43357,37961249-QR 25_26-43357-DK42,"Springfield Central station",0,,RPSP0129
SPCA-4959,QR 25_26-43357,37961250-QR 25_26-43357-D135,"Caboolture station",1,,SPCA0046
BRCA-4959,QR 25_26-43357,37961251-QR 25_26-43357-D103,"Caboolture station",1,,BRCA0158
CASP-4959,QR 25_26-43357,37961252-QR 25_26-43357-DK12,"Springfield Central station",0,,CASP0049
SPRP-4959,QR 25_26-43357,37961253-QR 25_26-43357-DY17,"Kippa-Ring station",1,,SPRP0160
RPSP-4959,QR 25_26-43357,37961254-QR 25_26-43357-DK28,"Springfield Central station",0,,RPSP0155
SPRP-4959,QR 25_26-43357,37961255-QR 25_26-43357-DY33,"Kippa-Ring station",1,,SPRP0160
RPSP-4959,QR 25_26-43357,37961256-QR 25_26-43357-DK46,"Springfield Central station",0,,RPSP0155
SPCA-4959,QR 25_26-43357,37961257-QR 25_26-43357-D137,"Caboolture station",1,,SPCA0046
CAIP-4959,QR 25_26-43357,37961258-QR 25_26-43357-D572,"Ipswich station",0,,CAIP1459
IPCA-4959,QR 25_26-43357,37961259-QR 25_26-43357-D151,"Caboolture station",1,,IPCA0740
CAIP-4959,QR 25_26-43357,37961260-QR 25_26-43357-D592,"Ipswich station",0,,CAIP1462
IPCA-4959,QR 25_26-43357,37961261-QR 25_26-43357-D105,"Caboolture station",1,,IPCA0738
CASP-4959,QR 25_26-43357,37961262-QR 25_26-43357-DK16,"Springfield Central station",0,,CASP0049
SPRP-4959,QR 25_26-43357,37961263-QR 25_26-43357-DY21,"Kippa-Ring station",1,,SPRP0160
RPSP-4959,QR 25_26-43357,37961264-QR 25_26-43357-DK32,"Springfield Central station",0,,RPSP0155
SPRP-4959,QR 25_26-43357,37961265-QR 25_26-43357-DY37,"Kippa-Ring station",1,,SPRP0160
RPSP-4959,QR 25_26-43357,37961266-QR 25_26-43357-DK54,"Springfield Central station",0,,RPSP0155
SPCA-4959,QR 25_26-43357,37961267-QR 25_26-43357-D141,"Caboolture station",1,,SPCA0046
SPCA-4959,QR 25_26-43357,37961268-QR 25_26-43357-D107,"Caboolture station",1,,SPCA0162
CASP-4959,QR 25_26-43357,37961269-QR 25_26-43357-DK18,"Springfield Central station",0,,CASP0049
SPRP-4959,QR 25_26-43357,37961270-QR 25_26-43357-DY23,"Kippa-Ring station",1,,SPRP0163
RPSP-4959,QR 25_26-43357,37961271-QR 25_26-43357-DK34,"Springfield Central station",0,,RPSP0129
SPRP-4959,QR 25_26-43357,37961272-QR 25_26-43357-DY39,"Kippa-Ring station",1,,SPRP0163
RPSP-4959,QR 25_26-43357,37961273-QR 25_26-43357-DK58,"Springfield Central station",0,,RPSP0129
SPCA-4959,QR 25_26-43357,37961274-QR 25_26-43357-D143,"Caboolture station",1,,SPCA0163
CAIP-4959,QR 25_26-43357,37961275-QR 25_26-43357-D580,"Ipswich station",0,,CAIP1460
IPCA-4959,QR 25_26-43357,37961276-QR 25_26-43357-D157,"Caboolture station",1,,IPCA0220
SPCA-4959,QR 25_26-43357,37961277-QR 25_26-43357-D109,"Caboolture station",1,,SPCA0162
CAIP-4959,QR 25_26-43357,37961278-QR 25_26-43357-D520,"Ipswich station",0,,CAIP1459
IPNA-4959,QR 25_26-43357,37961279-QR 25_26-43357-DL09,"Nambour station",1,,IPNA0123
NASP-4959,QR 25_26-43357,37961280-QR 25_26-43357-DK48,"Springfield Central station",0,,NASP0040
SPCA-4959,QR 25_26-43357,37961281-QR 25_26-43357-D111,"Caboolture station",1,,SPCA0162
CAIP-4959,QR 25_26-43357,37961282-QR 25_26-43357-D524,"Ipswich station",0,,CAIP1459
IPCA-4959,QR 25_26-43357,37961283-QR 25_26-43357-D123,"Caboolture station",1,,IPCA0220
CAIP-4959,QR 25_26-43357,37961284-QR 25_26-43357-D540,"Ipswich station",0,,CAIP1459
IPNA-4959,QR 25_26-43357,37961285-QR 25_26-43357-DL19,"Nambour station",1,,IPNA0675
IPCA-4959,QR 25_26-43357,37961286-QR 25_26-43357-D113,"Caboolture station",1,,IPCA1122
CAIP-4959,QR 25_26-43357,37961287-QR 25_26-43357-D530,"Ipswich station",0,,CAIP1460
IPCA-4959,QR 25_26-43357,37961288-QR 25_26-43357-D127,"Caboolture station",1,,IPCA0220
CASP-4959,QR 25_26-43357,37961289-QR 25_26-43357-DK52,"Springfield Central station",0,,CASP0050
IPCA-4959,QR 25_26-43357,37961290-QR 25_26-43357-D1S1,"Caboolture station",1,,IPCA1125
CAIP-4959,QR 25_26-43357,37961291-QR 25_26-43357-D502,"Ipswich station",0,,CAIP1458
IPBR-4959,QR 25_26-43357,37961292-QR 25_26-43357-D007,"Bowen Hills station",1,,IPBR0088
CAIP-4959,QR 25_26-43357,37961293-QR 25_26-43357-D504,"Ipswich station",0,,CAIP1458
IPBR-4959,QR 25_26-43357,37961294-QR 25_26-43357-D011,"Bowen Hills station",1,,IPBR0088
CAIP-4959,QR 25_26-43357,37961295-QR 25_26-43357-D506,"Ipswich station",0,,CAIP1458
IPBR-4959,QR 25_26-43357,37961296-QR 25_26-43357-D015,"Bowen Hills station",1,,IPBR0343
NAIP-4959,QR 25_26-43357,37961297-QR 25_26-43357-D508,"Ipswich station",0,,NAIP0167
IPBR-4959,QR 25_26-43357,37961298-QR 25_26-43357-D019,"Bowen Hills station",1,,IPBR0088
NAIP-4959,QR 25_26-43357,37961299-QR 25_26-43357-D510,"Ipswich station",0,,NAIP0167
IPBR-4959,QR 25_26-43357,37961300-QR 25_26-43357-D023,"Bowen Hills station",1,,IPBR0088
NAIP-4959,QR 25_26-43357,37961301-QR 25_26-43357-D512,"Ipswich station",0,,NAIP0167
IPCA-4959,QR 25_26-43357,37961302-QR 25_26-43357-D115,"Caboolture station",1,,IPCA0220
CAIP-4959,QR 25_26-43357,37961303-QR 25_26-43357-D528,"Ipswich station",0,,CAIP1459
IPCA-4959,QR 25_26-43357,37961304-QR 25_26-43357-D125,"Caboolture station",1,,IPCA0740
CASP-4959,QR 25_26-43357,37961305-QR 25_26-43357-DK56,"Springfield Central station",0,,CASP0060
NAIP-4959,QR 25_26-43357,37961306-QR 25_26-43357-D516,"Ipswich station",0,,NAIP0167
IPCA-4959,QR 25_26-43357,37961307-QR 25_26-43357-D117,"Caboolture station",1,,IPCA0740
CAIP-4959,QR 25_26-43357,37961308-QR 25_26-43357-D536,"Ipswich station",0,,CAIP1460
IPCA-4959,QR 25_26-43357,37961309-QR 25_26-43357-D131,"Caboolture station",1,,IPCA0220
CASP-4959,QR 25_26-43357,37961310-QR 25_26-43357-DK64,"Springfield Central station",0,,CASP0050
BRIP-4959,QR 25_26-43357,37961311-QR 25_26-43357-D542,"Ipswich station",0,,BRIP0093
IPNA-4959,QR 25_26-43357,37961312-QR 25_26-43357-DL21,"Nambour station",1,,IPNA0675
BRIP-4959,QR 25_26-43357,37961313-QR 25_26-43357-D544,"Ipswich station",0,,BRIP0487
BRIP-4959,QR 25_26-43357,37961314-QR 25_26-43357-D546,"Ipswich station",0,,BRIP0094
BRIP-4959,QR 25_26-43357,37961315-QR 25_26-43357-D548,"Ipswich station",0,,BRIP0093
IPNA-4959,QR 25_26-43357,37961316-QR 25_26-43357-DL23,"Nambour station",1,,IPNA0675
NAIP-4959,QR 25_26-43357,37961317-QR 25_26-43357-D582,"Ipswich station",0,,NAIP0709
IPNA-4959,QR 25_26-43357,37961318-QR 25_26-43357-DL33,"Nambour station",1,,IPNA0675
BRIP-4959,QR 25_26-43357,37961319-QR 25_26-43357-D550,"Ipswich station",0,,BRIP0093
IPNA-4959,QR 25_26-43357,37961320-QR 25_26-43357-DL25,"Nambour station",1,,IPNA0675
BRIP-4959,QR 25_26-43357,37961321-QR 25_26-43357-D552,"Ipswich station",0,,BRIP0487
BRIP-4959,QR 25_26-43357,37961322-QR 25_26-43357-D554,"Ipswich station",0,,BRIP0093
IPCA-4959,QR 25_26-43357,37961323-QR 25_26-43357-D145,"Caboolture station",1,,IPCA0220
CAIP-4959,QR 25_26-43357,37961324-QR 25_26-43357-D578,"Ipswich station",0,,CAIP1459
IPCA-4959,QR 25_26-43357,37961325-QR 25_26-43357-D155,"Caboolture station",1,,IPCA0740
BRIP-4959,QR 25_26-43357,37961326-QR 25_26-43357-D556,"Ipswich station",0,,BRIP0487
BRIP-4959,QR 25_26-43357,37961327-QR 25_26-43357-D558,"Ipswich station",0,,BRIP0093
IPNA-4959,QR 25_26-43357,37961328-QR 25_26-43357-DL27,"Nambour station",1,,IPNA0678
NAIP-4959,QR 25_26-43357,37961329-QR 25_26-43357-D588,"Ipswich station",0,,NAIP0717
BRIP-4959,QR 25_26-43357,37961330-QR 25_26-43357-D560,"Ipswich station",0,,BRIP0487
BRIP-4959,QR 25_26-43357,37961331-QR 25_26-43357-D562,"Ipswich station",0,,BRIP0093
IPCA-4959,QR 25_26-43357,37961332-QR 25_26-43357-D147,"Caboolture station",1,,IPCA0740
CAIP-4959,QR 25_26-43357,37961333-QR 25_26-43357-D586,"Ipswich station",0,,CAIP1460
IPBR-4959,QR 25_26-43357,37961334-QR 25_26-43357-D031,"Bowen Hills station",1,,IPBR0088
BRIP-4959,QR 25_26-43357,37961335-QR 25_26-43357-D564,"Ipswich station",0,,BRIP0487
BRIP-4959,QR 25_26-43357,37961336-QR 25_26-43357-D566,"Ipswich station",0,,BRIP0093
IPCA-4959,QR 25_26-43357,37961337-QR 25_26-43357-D149,"Caboolture station",1,,IPCA0220
CAIP-4959,QR 25_26-43357,37961338-QR 25_26-43357-D584,"Ipswich station",0,,CAIP1459
IPBR-4959,QR 25_26-43357,37961339-QR 25_26-43357-D027,"Bowen Hills station",1,,IPBR0088
BRIP-4959,QR 25_26-43357,37961340-QR 25_26-43357-D568,"Ipswich station",0,,BRIP0487
BRBN-4959,QR 25_26-43357,37961341-QR 25_26-43357-D704,"Beenleigh station",0,,BRBN0323
BNBR-4959,QR 25_26-43357,37961342-QR 25_26-43357-DM09,"Bowen Hills station",1,,BNBR0729
BRBN-4959,QR 25_26-43357,37961343-QR 25_26-43357-D706,"Beenleigh station",0,,BRBN0323
BNBR-4959,QR 25_26-43357,37961344-QR 25_26-43357-DM11,"Bowen Hills station",1,,BNBR0729
BRBN-4959,QR 25_26-43357,37961345-QR 25_26-43357-D708,"Beenleigh station",0,,BRBN0323
BNBR-4959,QR 25_26-43357,37961346-QR 25_26-43357-DM13,"Bowen Hills station",1,,BNBR0729
